id_tweet,texto,sentimento
860872820192145408,Es Lindo :),positivo
860323726142955521,@bruno_mg0 aí eu TO exercitando andando :),positivo
860056601989926912,"Mi amigo Como p;edo conseguir mas seguidores? Facol, https:t.cosQZJGNk8kd panal de abejas :)",positivo
859122366458331140,"Depois da apresentação na RFM, o lançamento oficial do CD... literalmente... de 15 mil pés de altura! :) https:t.co4So1kGBKJH",positivo
861289434112765952,@AnaROliveiraa Ok para a próxima fico no chão a dormir :),positivo
859895036082884608,Aula de emergencia nem começou direito e já to com medo :(,negativo
860846938941468672,minha mãe ouvindo roupa nova :),positivo
860692316113297409,@stlittlegirl e o mérito é todo deles. :),positivo
859098486024925184,Muncim putin :) https:t.coz5c1eUyz0t,positivo
859052207748120577,Precisava fazer minha unha mas tô sem alicate de cutícula :(,negativo
860290855059456001,"@httpstella_ oi linda, era eu que tava tacando, só parei porque as pedras acabaram :(",negativo
860531373798559745,@heloisapmm Muito feliz por nós!! E dia 05 é o nosso número da sorte. :),positivo
860580090199109634,"@MadalenaCapucho Minha casinha ta de portas abertas, querendo ir pro BR já garanto estadia :-)",positivo
859020289925152768,"@jauregwe ata, eu não tinha entendido, valeu :)",positivo
859256867905830912,No te rindas nunca :-) https:t.coJOTGtgAtpN,positivo
859296143209099264,@Globero77 @FuckinHostile89 Hostias :( de momento somos 23. Tes marxe,negativo
861013987013652482,to votando o máximo que posso :(,negativo
859607388617412609,Vou ter que corta minha unhas :(,negativo
860252114664214529,Gostei de um vídeo @YouTube https:t.corC9JGWRw64 Hidratar Gelatina Incolor Sem Sabor com Déby &amp; Ian :),positivo
859406622472511488,Gratidão a todos os ouvintes de hoje!!! Deus abençoe... :),positivo
858915479422894080,Ultimamente quero fazer oq tinha feito há um tempo atrás :(,negativo
860879341395300354,Ja baixou o novo cd ao vivo da Banda A Invasão ? Recheado de Musícas inéditas &amp; Para Paredão... :) Baixe já:... https:t.comzTnj8LAAD,positivo
859773089059659776,mãe vai viajar hj só volta sabado :(,negativo
859925229199646721,@o_mfm :-) Um sorriso adoça as palavras!,positivo
860248339291439104,"@crlnst n me fizeram nd mas levaram tudo q eu tinha na hora, celular, vem, din e doc :( ansiosa pro momento dos hum https:t.cojobyv0YA3x",negativo
860552593923330048,Hoje foi a primeira vez que a minha vó me deu um tapa :),positivo
860167747505991680,@peixelukas Aqui a seleção deu um tempo :(,negativo
859146957591384067,@DeusReus1 Yes conhecem :) obrigada,positivo
858996867643969536,Acho que vai ser adm mesmo :( slaaaaaa,negativo
859375953738379265,"Não sejam governadores, senadores, prefeitos e presidente, nao estraguem a nossa amizade turminha :)",positivo
860587483523936256,"@JoaoCadide @paramore @Grimeys seria meu sonho, bicho? :(",negativo
859190330343731200,Cheguei em Santa Cruz :(,negativo
858899353011924992,deus do céu acabei de ler uma frase na timeline que um tiro doeria menos :(,negativo
859914544038256640,Tão linda :) :) https:t.co3gd16nRuw2,positivo
860690550940479488,"@gabrielchgc Oi! Hoje tivemos uma instabilidade, mas os acessos já foram normalizados :)",positivo
861202498387939329,te apetece? :) https:t.coOkUHwQ4iUL,positivo
858991502378156033,foo :-) : 7e4fa396-46e6-4727-a9a9-ac67e08096aa,positivo
859218102852169728,"@sighforit @HaruyukiNeto Não fica, babe :(",negativo
859011645993095169,@lara_silvaa12 Não :( mas eu gostava,negativo
859053257578217474,@T3ddyFatos Pior que nem é ele. Não é nem famoso o desgraçado :(,negativo
860537778836295681,"@nubankbrasil Nu querido, mandei uma DM amigável. Checa lá :)",positivo
861096199713173504,"@felinesforyou é geral :) não não, só dei aulas no estágio docência do mestrado, mas bora ver se sai uns emprego em breve heh.",positivo
859789764844822534,"@guilhermeslcs @fisl_oficial Corrigido, valeu :-)",positivo
859054154735595521,To me sentindo mt mal pqp :(,negativo
860054434931499008,@lckmyballs também quero coisas grátis :(,negativo
860873137579274240,"Minha bisavó morreu, hoje o dia vai ser dedicado ao enterro :(",negativo
859390011338362880,Mas às vezes é preciso pagar na mesma moeda.. Pode ser que ela perceba quem é que não tem espelhos em casa. :),positivo
860844646028783616,"Só pq sei q vais ver, queria-te dizer q amanha te levo bata! n tens de q! :)",positivo
860685855345831936,"As estruturas locais do PS e do PSD, por todo o país, optaram pelo suicídio colectivo. Parece-me positivo para o país. :-)",positivo
858798564591378432,Pq nadie me felicita?:(,negativo
860260039499579392,Já volto :-),positivo
860217910106763264,Quechee Gorge :) https:t.conk5oQot8P6,positivo
861291711242416130,"@vuintrieri @_julianoportela @s que isso, amiga, se valorize :)",positivo
860934218821636097,AINDA TEMOS QUINZE DIAS DE VOTAÇÃO ... Meus dedos vão ficar colados na minha mão até acabar. :) @BTS_twt #BTSBBMAs,positivo
861092633447477248,Olha que presente top que ganhei da esposa :) https:t.cos1tqyCtcp0,positivo
859657592364290048,"A cena final desse filme me fez chorar, deus me livre perder alguém de repente assim :(",negativo
858931162798059520,@IsabelAlbuquer1 @numiweb Obrigada :),positivo
859000223867260929,@tecnomacumba eu não vou :( gostava muito de voltar a vê-la foi mágico,negativo
859031164216070145,@gprsantos87 então você é o único diferentao e n assiste os mesmo jogos q eu :),positivo
860332160942788608,Ingresso comprado ! :)  #MilkshakeFestival2017,positivo
860616614630359041,Já recebeu nude de mlk q tinha pinto grande na dm?  ngm me manda nude anon :( https:t.co5TS7pNc3rc,negativo
861204541907324928,@elianalanzah Eu tb Eli :)  Tamo junto :),positivo
860024212551069697,@wonderrafaela Estou em Madrid :) quase como Marte!,positivo
859388242478727168,"Um set pra vocês curtirem nas suas corridas e treinos, ta show!! :) FREE DOWNLOAD -&gt; https:t.coAT00xaLQQH https:t.coG20Xjt87pg",positivo
860329979099348992,@GabrielaBiava1 tenho que sai com o povo de casa meu amô :(,negativo
859129344203124736,"Quero ir p casa, quero minha cama :(",negativo
861229409805647873,foo :) : 20862b26-0bc1-423a-ae97-ae82306eda09,positivo
859223370566598656,"@ericaangelica Me esqueci da wiki, mas obrigado pela info :)",positivo
860812355650846720,O tempo tem andado assim (:(,negativo
861015404713570304,@_maysao Ficar dodoi sem você pra cuidar é muito sad :(,negativo
861207842904297472,Não sei o que que está acontecendo com meu estômago que tá rejeitando tudo que eu tô comendo :(,negativo
861255475454783489,@kaidavies__ AHAHAHAHA não abuses :),positivo
859741328116154369,@viniciusrlima @guivasconcelos Gente eu to chorano q ele trancou o ig :( to quase pedindo p ser amiga,negativo
859782899113046016,"@aprendiztg @logerfo Parabéns, eu nao como.em 30 min, nem se isso fosse o mínimo Pra mim isso nao daria, nem se ele exigisse :)",positivo
860424923692625921,@spardal Ao menos dá por uma merda que efectivamente acontece. É a minha análise. :-),positivo
860816407197614081,"@Saralvess Acho que já fechou, e brinco na boca ia incomodar :(",negativo
860315606175895552,"Fiquei com vontade de responder, mas aí lembrei que não sou nenhum dos dois. :( https:t.coSdLxIzvm8Z",negativo
860242862251888640,xupem! pó intervalo n frente :),positivo
860200586234515456,"Eras pequenino mas agr és do meu tamanho :( curto bué de ti e tas mm fofi com o cabelo assim, desejo-te td de bom seu panula",negativo
860137205456568321,"@gloria_vanique Simmmmm, bom jornal! :)",positivo
860877946990493697,To apaixonado por um tênis que vi na loja mas não tenho dinheiro pra comprar :(,negativo
860591962784538624,@HugoukJvnesm chtm culo :(,negativo
859061192219922435,Viver Ilíada é viver algo novo. É escrever uma história inesquecível no livro da vida. :) &lt;3 Queremos transformar... https:t.coWBQPvpfJBd,positivo
858849566099222528,@vishimorena Surfar é facil :),positivo
860571091068215296,2 elogios hoje :),positivo
859204177439993856,sou o tipo de pessoa que está ouvindo música e danço no meio da rua :),positivo
860096153957937152,Qua saudades do meu carro :(,negativo
861285464543834113,Perdendo essa sofrência por causa de um ano :( https:t.coiVGWPhTpib,negativo
860178032954396672,"@carolinnelacerd Tem varias, mas ja estao devidamente silenciadas :)",positivo
860475882217066497,@Tawnaa_ E sempre leve blusa e guarda chuva :) mesmo nos dias de sol,positivo
859697575317975040,@gouveags Reconheço que tu é um homao da porra!!! Só n é meu homao :( vc sabe,negativo
859111994812760064,2 a 12 de novembro de 2017! Nos vemos lá :) https:t.coFmlNWY1PQe,positivo
859233148412014592,@Ioboestrela tinha maratona todo domingo na hbo mas nao sei se ainda fazem :(,negativo
861211119003873281,meu coração tá apertado de um jeito :(,negativo
860914422763708420,"@LGBRAZIL Bom festival Leonardo, passa na área do startups pra conhecer a gente :)",positivo
859971625890009088,@lkooba18 Odeio temaki :(,negativo
860525664264441857,@GioBalardin COMO ASSIM :(,negativo
858856182831874049,"@stickblanco nossa, to assistindo o fantastico, mas nao vi isso :(  #AFlor - Arthur Aguiar #QueroNoTVZ",negativo
859804032080244736,@dylanobrienbr Oiee gostaria de saber Se vcs possuem squad !? Estou mttt interessada em entrar :),positivo
859420286269181952,série muito bem produzida + a netflix fez uma Sofia forçada demais e estragou uma história muito boa :( minha dica: https:t.cokGyxWgZBIh,negativo
860907850981396480,@HillaryMoreira5 @justinbieber infelizmente :( bom saber que tem algumas q são maduras o suficiente para não desrespeitar o próximo,negativo
859630419033169920,eu só queria parar de chorar :),positivo
860675889482403840,"eu n sei em qual momento q eu passei essa imagem pros outros, eu sou um anjo :(",negativo
859776758861713408,@239WOO Eu até dormi mas foi tão pouco :( Conseguiu dormir?,negativo
860627312185888769,Minha possível Sehun stan favorita está dando rt nos meus rts. Já é alguma coisa :),positivo
859910913612185600,ai q saco vender coisa pra gente chata e que n sabe ser gentil. :(,negativo
859219855085621252,@sr_vinni Td q eu queria :(,negativo
859788518553419780,@schmelzwr ana clara mas me chama de clary :),positivo
860482666357035010,@SerGio_Ole Seria enoooorme !! Pero falta Flores :(,negativo
861260780985085953,ai gente to mt irritada serio tudo tem q ser a porra de uma enrolaçao vai tomar no cu :),positivo
860541305071452160,ela é o amor da minha vida eu a amo demais :( ela é tão preciosa tão perfeita ela é tudo pra mim https:t.cou3RLbkV4vy,negativo
860587036465606657,@GuidoBCor Vas a Coimbra? Muito bem :) Vete fresco que eso es un horno :),positivo
859022600940523520,Não quero mais ir pro interior :(,negativo
859566258806718465,@JennerWalker_ Seguindo :),positivo
858854333525499905,Obrigado de verdade se você é uma das pessoas que está comigo mesmo eu não estando perto de você ou fazendo vídeos semanalmente pra você! :(,negativo
860183819235852289,@00XSIX affff :( *abraça*,negativo
860046351698198528,@satinchix Nem me fale nunca mais vou ouvir da mesma forma :(,negativo
858891448627888128,@MBSjnr vi o primeiro e me deu vontade de ver o restante :),positivo
859887835553333249,A minha mãe vê-me smp qnd estou mal impressionante :),positivo
859551769742934017,@belieberpwt AINDA PODEMOS DAR A VOLTA POR CIMA :) #JustinBBMAs,positivo
858901634369421312,Não foi dessa vez. :( https:t.coiBQGCQzQv8,negativo
861318854785593344,Pelo jeito tem gente que vive muito bem sem mim :),positivo
859216729326706688,faltouuu :( https:t.covFpvuVwM1d,negativo
860196651151093761,@raul__xdd que bonito :(,negativo
860125154910892036,Aquele dilema eterno de quando a franja cresce e eu não sei se eu quero continuar cortando ou não. :(,negativo
860069252715479040,@amadie_ @BTS_twt Eita... Eu fecho 14 :),positivo
860175701319790593,@radiotalentfm eu gostaria de ouvir Slow Hands do @NiallOfficial. Obrigada :),positivo
859572821785288705,@TheBellsito @YouTube @BBTVBrasil @ioherrant @ForeverPlayerG Olha eu aiiiii :),positivo
860273287405895680,"@df_porto Entao, o bus ia chegar meia noite :( e meu amg q ia me abrigar tem aula cedo, desisti. To no bar forever alone",negativo
860555429604085760,foo :) : ec9a6279-078e-45ce-8b8e-a30721a2c24b,positivo
859047192400723968,"casado com quem? naoo sou ciumenta  Com minha esposa, olha não me interessa rss :)  https:t.coROAHIDwvpj",positivo
858871639878107136,"acontece direto comigo :( troca de navegador, as vezes eu faço isso e funciona https:t.co5Ns7S1VLn0",negativo
860197791230042113,"#WelcomeToBrazilCandice queria ir, mas não ganho nem bingo quem dirá esse ingresso :(",negativo
860800204215341056,Presentinho ... :) https:t.coMrZ6aifLKl,positivo
861253979220652032,"Alguém sabe explicar pq, do nada, as vezes meus dedinhos formigam? Nesse exato momento to sentindo isso nas duas mãos... :(",negativo
858947623402835968,Ta na tua :) https:t.co7JFxeei57s,positivo
859577247535165440,@patriciamla aí vc economiza e o vestido não fica parado pra sempre no armário :),positivo
859387547369312257,"@idkbutIdcare Ahahah não, que ideia :) Voltaste logo para Ele ;)",positivo
858840931952451584,"#FimDePapo Futebol E Pra Jogar Bola E Não Cair Na Pancadaria, Esses Caras Estão No Lugar Errado, #UFCNeles :) Bom Jesus Do Itabapoana, Rj",positivo
859753036725354496,Hsushshhs :-) https:t.coUmvZrJc6ER,positivo
860673757991534592,"Dhiego da Graça-Beta, obrigado por me seguir! :-) https:t.co8whX5pbWfS",positivo
858976039879442432,@matheusdarosa A gente tem de tudo rodando aqui dentro :),positivo
860847693333221376,@lcsslm que triste espero que ele fique bem :(,negativo
860452906797027328,@BolsonaroSP @clube38 Voces tem mais é que enfiar uma arma no cu pra ver se largam de ser machinhos modinha que ficam se matando a toa :),positivo
859867575563329536,@paulinhomhb É triste né :(,negativo
860755766340456448,Mi Marcus me compra flores. :(,negativo
861320837886038018,"Pensa numa pessoa triste , eu tô dez vezes mais :(",negativo
859971168710873088,@xarope_bolado Sempre q posso :),positivo
858885564019482624,@vsfkm saudade :(,negativo
859992397702365184,Vou ir mal na prova amanha? Provamente Me arrenpendo de estar votando no bts ao invés de estar estudando? Nao :) #BTSBBMAs,positivo
859024571160084480,@SK_Ohsehun94 oppa eunha mana?:(,negativo
859915077998260224,"@luvsxdreams Disse tudo, eu tenho 20 minutos cara :( tem que comer igual louca",negativo
861215642787213312,@apyus @misscaviar Acho que nem no comitê central do Macron daria isso aí. :),positivo
860016192010031104,que homem aaaaa :( eu amo tanto ainda nao acredito q vou ver esse nenem aaaaaaaa 5 anos amando e aaaaaaa eu surto tanto as vezes aaaaaaaa,negativo
860427228051582976,É já dia 9 de maio! Juntem-se a nós :) https:t.coSftC6EPEnG,positivo
860095355257532416,@ProjetoooHelp @BTS_twt Q que aconteceu ? não fica troste :( BOGO SIPDA  I am voting for @BTS_twt  for TOP SOCIAL A https:t.covpwLAZKz6v,negativo
860136418642997249,@hwnhan HAUSHLSJFFKJS muito minha nenê mesmo :(,negativo
860808646426587136,@MayCarvalho_F eu quero ir :(,negativo
861025931938451457,E antes eu coloquei o vídeo da Bianca me mandando salve :) https:t.corxkiiohdfz,positivo
859793829079261185,I vote @BTS_twt for the #BBMAs Top Social Artist Awards #btsbbmas  Vamo lá votar mais cem? :),positivo
861070281170980864,@clauamiga Quero participar :(,negativo
860138835858075649,@arianne_bsouza boa noite. :),positivo
860193954050052096,"@_apereira_ Ela é do aço,  vai ficar boa rápido confia :)",positivo
860571095572914176,@Say_Yess15 Que linda :),positivo
861201521459044353,"Quem tá no Path? Vai começar já já no Centro Cultural Rio Verde papo sobre educação, tecnologia e futuro! :)",positivo
860271800772685825,"que triste o @canalgnt nem confirmou minha participação no #saiajusta em Recife, triste :(",negativo
858995004773150724,#DiaDoTrabalhoEeu não tenho dinheiro pra comprar os livros que tão em promoção :(,negativo
859782446312808449,"@AdrianaAMello @luciana Encontrei no Google já, gracias :)",positivo
859147137719963649,ai como eu te amo vy aaaaaa :)  https:t.coDfbsOXMTMZ,positivo
858916147764310016,escutando Giriboy nessa madrugada chuvosa :) https:t.coJkXVWg9gwk,positivo
859965279538991105,Linda você  Obrigada :) https:t.coiNzoLj8KeE,positivo
860676911130955776,@louxspinosa Olvii.! :(,negativo
859157314208706560,casa comigo por favor? quero te dar todo o amor do ...  quem é?:(  https:t.coxhNFhko1HD,negativo
860198723158241280,Nunca me fazem perguntas no cc :(,negativo
860152902513561600,@plhrq eu não consigo aaaaaa :(,negativo
859717894908858369,@sehunkjj EU NÃO CONSIGO DEIXAR NO VACUO :(,negativo
859849338041671680,E ai? quem leva? :) https:t.co3sTE5hFvqh,positivo
859378365408718848,Tão bom quando uma fonte te responde :),positivo
860585311272919041,"@GCardoso31 tu não ta sendo ignorante, eu quem to perturbando mesmo :)",positivo
860274733170003969,sempre curti de ti mas n mando dm por ter medo de i...  obrigada :) e não incomodas  https:t.co4gNPvrcqjp,positivo
860681711021117440,"@mendes9838 Eu não, outra pessoa chupa :) nénom? Cadê ? Kkkkkkk vaza",positivo
859218506914705408,@julia_vieira06 tenho essa leve lerdeza :( sosmsosksosksosk,negativo
860513316661342210,@__virginia Eles farão show extra em São Paulo no dia 1106 :) https:t.copwdGdd6rDQ,positivo
859761371868786690,@unknowdstv fica bem :(,negativo
861038016516820992,@tizruna esse dedinho? enfia no cu :),positivo
860234809624363009,"Tenho expectativas mt altas para alguns textos, é bom que as superem :)",positivo
860979805059244032,e não se esqueça de se inscrever no nosso canal :) https:t.cooAyW6JJ8iM,positivo
859529610949799937,Só queria ter conseguido tirar foto do céu rosa :(,negativo
860085348919128065,"Não basta estar atrasada, tem q errar o ônibus :)",positivo
859714741052350464,Saudades já :(,negativo
859232979750494208,amanha n vou poder jogar the sims :(,negativo
859595790595108864,"@driikafonseca @gabiigalan Uhuuul, deu nos demais então :)",positivo
860079647240970241,@PlataformaNeo @AlexandraManza @FundlaCaixa Felicidades :),positivo
860358877921124352,@Wendinholopes vc q esqueceu de mim :( vamo marca um piaooo,negativo
859004574388043777,bar :-( : 561d1e5d-9192-4ff6-a441-e8a96f775dad,negativo
860154922087723008,Não aguento mais isso :(,negativo
858886540784795648,Dormi e acordei morrendo de dor de garganta :(,negativo
860567688275529728,"Aos amigos cineastas, mandem seus filmes. :) https:t.col4J7qjm1zq",positivo
860956267627634688,"@AmomuitoSeries @idolshelpff Ah q bom amore, eu tô bem :)",positivo
860474516690096129,@keloke__ De nada :),positivo
859756871883911168,@carolcaraia eita porra :(,negativo
860428042950381568,@Adeh_olive Só seu fã :-),positivo
861300824206524416,@Catarifnaakov também me vou matar aos 27 :),positivo
860568015510917120,@reportertarso @renatorbarros Estarei lá!!! :) #PST,positivo
859622516482035712,"Tô muito frustrada comigo mesmo por não conseguir estudar tanto quanto deveria. E eu quero taaaanto passar, mas tá tão difícil :(",negativo
859563125158404097,Vamos conversar pfvr :( https:t.coU3eXV0KKNL,negativo
861065645236027392,"gente nao to desempregada não, só estou extremamente infeliz com o meu estagio mesmo  ta de boa :)",positivo
860873642208624641,@aleRodri__ @TheIlluminaati @UnaFilosofa Vos podes valiente! :),positivo
859741551215378432,"@sramelo_ Daqui uns 3 anos quem sabe kkkk :( mas acho que é questão de no máximo 6 meses, tempo suficiente pq uber pegar o feeling daqui",negativo
859161722468302855,Amanhã tenho teste de física :(,negativo
859539195039232000,Caí na escola hoje :)  Só eu correr que já tombo no chão,positivo
860329792138334209,as vezes me sinto culpado pela separação dos meus pais :(,negativo
859311997439094784,Que lindo no poder dormir por la descompostura :),positivo
860316806212399104,Tô com saudade da Gabi :(,negativo
861287407764865024,@daavs FINALMENTE! Mas queria tanto Kilgrave de volta :( kk,negativo
861278982649597953,https:t.coSIS4pYhnCo :)  Manda cafuné.  https:t.co17cK2EhYxG,positivo
859817347221258242,"@FriedHardt @flaviomorgen vdd, eu era o cabeleireiro que perdeu a cliente :(",negativo
860335073702359040,@pandaaasoul7_ @FennekinGames @cellbit espero que seus tweets apagados sejam a confirmação de que você entendeu o micão que pagou :),positivo
858937769607016448,#iBrianOneResponde Capo https:t.co39ubMh1AQZ De nada bro :),positivo
860386239274520576,3:50 :)  Dps me perguntam pq eu tenho olheiras,positivo
860636306971537409,Minha ex tem que honrar mais aquela buceta que ela tem em baixo das pernas :),positivo
859764531840651265,@meudeuspo meu sonho de princesa é omis entender internalizar isso se auto avaliarem e serem um poquinho menos lixo :),positivo
860156857838710790,Participem! :) https:t.corxjDdL2beF,positivo
860092252668002304,@Ag1lity123 Kiitos! :),positivo
859399759668400128,cheguei a casa tirei a roupa e deitei-me tou assim :),positivo
860220190373445632,@AryyYar No prb :),positivo
860679424823504900,descobri uma coisa e eu to muito triste nossa :(,negativo
858915585358516224,coisas boas acontecendo ...  #Yoga :) https:t.coNYaC7WCE34,positivo
860329973680402436,ele nao merecia passar por isso :( https:t.cot1lKicTQ3i,negativo
860118838096146432,@americanascom Ok. Muito obrigado.  :),positivo
860969186641707008,vou ficar surda :-),positivo
860844559978422272,"Só decepção,nada mais :)",positivo
860682510308691973,"Nossa vida é esperar, mas jajá chega segunda! :) https:t.coKqqu8IAQT8",positivo
859869044719177730,@ped6ves O que???? Pode isso Arnaldo? :(,negativo
859398412705378305,Bom diiia! :),positivo
860453232891625472,@eoqamanda_ seus conterrâneo do Wonna tocam o terror no meu 715 :(,negativo
860661493783810048,@gabrielprts about time tava na minha lista mas tiraram :( her já vi fala outros gostei das suas sugestões,negativo
859202582266380288,@joaobrunken é em homenagem ao escritor AUTRAN DOURADO :),positivo
860344394347679744,saudades do meu tumblr :(,negativo
859715305995730944,@ziamstore gostaria mas n :( quero aproveitar a cidade do rock vou tentar ficar perto na hora do show mas n tanto,negativo
859715627589808128,"@OficialThanatos ele só visualiza,mas ignora :(",negativo
859041515003314177,@mariefariass to morrendo de saudade de vocês :(,negativo
859864403444998144,@vihsualoka_15 Tu gosta que eu sei :),positivo
860678840921804800,Assistindo #Legendários só faltou essas 100 bolas de sorvete :),positivo
859607921046499328,@EduKof Daria um grito pra ver se ele se assustava e caia. :),positivo
859385900106731520,@TwitchBR Confira este vídeo GTA ONLINE V CORRIDAS ONLINE https:t.coAFV2kwHTDH :) https:t.co9IbDtLTfri,positivo
860183243416625152,Resultado final de mais um projecto de remodelação geral da Melom Momentos! :) https:t.coJwv6adk1Vl,positivo
860611940841906176,@Angels1DLS Sobrou um pouco irei te mandar por sedex :),positivo
861024116865986560,@LKomeso AAAAA você é doida!!!! Queria ter coragem de cortar assim mas não tenho :(,negativo
859775259788144640,"Sdd de ligar pro @TiagoR_M, pena que meus minutos em ligação acabaram :(",negativo
859575808482041859,Hehehehe...Botafogo :(,negativo
860521066623631361,"@RooDiiaas Oi gatinho, logo mais te respondo :)",positivo
859223445586014208,@Friidaum preciso falar com você imediatamente sobre seu servidor..  OBS: Sou Youtuber me segue ai e vamos conversar :),positivo
859803406986334209,@juliatoroxel aiii verdade :(,negativo
858880324763357184,Sinto muito luades :),positivo
860199987187253250,Aqui e uma hora a menos nos açores  Ahhh ok :) https:t.co3W4swr4yJ3,positivo
860820864178282498,amor :( sua saúde e felicidade é o que eu mais quero no mundo inteiro.  https:t.coSQvWaojs1i,negativo
861042756612960257,@fabiopassarella @pietraprincipe Nono mês :),positivo
860451944124600322,Bom dia seus lindos! Partiu Gravar :V e só lembrando que hoje ás 12:00 tem um ep dlç de Adv Island vey *-* espero vocês lá em :),positivo
858884555188703232,@jiminsound sim aaaaaaa sempre é bom ver vocês :(,negativo
860471018837733380,@_minutiae_ Aguafiestas. :(,negativo
861030918571659264,E também curto bué de bazarem todos quando eu jogo :),positivo
860681290613477380,Role de amanhã vai ser eu comendo até acabar com toda a comida do baile :),positivo
859574853128605697,@whoisdudaanyway arrasou isso agora flopou legal as pessoas nem sabem oq eh :(,negativo
859291989778595840,Mas é pra isso que existem corretores d olheiras né :),positivo
860552950946705410,@adbuLahh_Klc @toskofacts Eridim be apo :),positivo
858823579961524225,"@Lilica_Lilica20 Então, salva o amg aperta esse :) jkk",positivo
859572112322949120,Tô aqui dando uns rt em coisas aleatórias eu nem tô lendo :) #BTSBBMAs,positivo
860964403117645824,"Foto linda da @miminzi  A reposição de cabos universais chegou! Deleter, Tachikawa :) Assim como os nanquins... https:t.codm3wJPpT5Z",positivo
861029971086774272,"@mizuh_ calma amigo!!! Eu conheço essa música, eu gosto :)",positivo
859757176180662272,Migos vou dar uma dica p vcs: ouçam ultramen :),positivo
859881578159386624,@ehopaiuai @conzattii @party_texas Mas é claro :(,negativo
860525347581947904,"@adrinapoubel uma das pessoas mais legais que conheço faz aniversário dia 11 de maio, então eu gosto da data :)",positivo
860206561800708096,Vou :) ter :) que :) trabalhar :) sábado :),positivo
860899329686605824,"@iAModp @claudiapfrnnds Ora aí está um slogan, seu malandro! :)",positivo
859619945868611587,@ProgramadorREAL Mas Ruby é uma linguagem preciosa.:-),positivo
859817413096996865,Promoção dia da Mãe &lt;3 Legging 23.12 :) Disponível em preto e azul ;) Clique aqui para mais informações: https:t.coiTzR7963Rv,positivo
860560285203132416,e o peyroteo melhor de sempre? :( https:t.co24sPgTGpHG,negativo
860949121439592448,Passagem comprada pra SP :),positivo
861229624793149440,@marcian93179124 Oi pode dar uma olhada no meu rap do Sasuke ? se gostar não esquece de se inscrever no canal :) https:t.cowIkYxJ7tbe,positivo
859930098472017920,Ninguém acertou ainda :)  Gabs,positivo
859082658898468864,@Davireisilva Recomendo a orisa GameCube caso não tenha ela ainda :),positivo
860127893438988290,ontem fui na casa do mô mas eu fiquei pouco e ele tava dormindo :( só aumentou minha saudade... mas domingo vou dormir agarradin c mozão &lt;3,negativo
860424618846412800,to vendo já Isabele n indo pra escola ou esquecendo minha chave &gt;:(,negativo
858797072996118528,#NowWatching Colossal. @Arielrocks5 :),positivo
859895547225939968,"1 hora e 50 minutos depois de sair da faculdade, chegay em casa :)",positivo
859868514143924226,Vote em #BTSBBMAs :),positivo
858812244699877376,@feelserena eh as ponta mesmo que eu to pensando em pintar mas ai se ficar bosta vou ter q cortar o cabelo curtinho dnv :(,negativo
860419545688944640,não quero ir pra escola aaaaa :(,negativo
859205992139116546,tenho q mandar arrumar meu mac logo p assistir the fosters :(  saudade demais da minha familia,negativo
859742181741002752,foo :-) : 364cf386-5bf4-4e67-a3e9-8be94fb2e68f,positivo
859101745603108871,@vxuse_ JSKSKSKSK ahhhhh puta vida :(,negativo
861271825015296000,"Quer sair hj?  N posso, tenho que estudar :( https:t.coKOqE624SJT",negativo
860676408921772032,gente essa musica :(,negativo
859781336197890048,Os verdadeiros estão com você até nas horas difíceis. São bem poucos :),positivo
860540069421215745,@missmushr00ms Faz vlog pls :),positivo
859879372081303556,@kimseokjinpt :( obrigada mesmo assim &lt;3,negativo
860028036971933696,@JaakeOliveira Procurando aqui quem disse que você precisa perguntar algo pra eu responder :),positivo
861066467965620225,@marco_varela_ Eu sou tao timido. :),positivo
860093206989594624,"@PerkyWednesday oh gente :( mas nem foi tarde, é 07::0",negativo
859636626359808002,"@N3v3rSh0ut bah miga, eu já useitomeicomi tanta coisa pra cólica e nada ajuda, sou azarada mesmo :(",negativo
860196829425696768,"@LeiaPoa Olá , peço desculpas por isso e pela demora. :( O que aconteceu na loja? Posso te ajudar?",negativo
860752165199106048,Seguido :( https:t.coZKElBJael3,negativo
860151992441851905,"queria saber o que aconteceu com o justin e a pattie se eles brigaram e tal, quero eles juntos :(",negativo
859364772151791616,este fim de semana vou comprar um fato de banho novo !  vai ser a mesma dificuldade para escolher 1 no meio de 30 favoritos :),positivo
860558519032066048,@semp1ternal_ Eu queria :(,negativo
860914100871868416,"Uma retardada fã de uns retardados :) Apenas, 2bjo (Segue aí)",positivo
859204270348017665,To ardendo de febre aaaa :(,negativo
859736481610559488,Fuja das pessoas que apagam teu sorriso. Bom dia :),positivo
859398482997768193,Já voltando pra aula com tiroteio :(,negativo
858795698275352576,"@anasofiasd Obg, digo o mesmo :)",positivo
860868657521582084,@izzynobre mas ela está zoada. Pede para o pessoal da MCI ou vai Flickr da Campus :) https:t.coma5dlov1Cb https:t.coeECoM8zt7b,positivo
858874370848063488,"@rgonzaga86 Oi Ro, já respondemos. Continuaremos por lá :)",positivo
860000097450549248,Mozin foi dormir e nem avisou :(,negativo
859343255758139392,@baepseaz Se o BTS não fosse concorrer para quebrar os recordes eles nem tinham debutado...:) Estou crente que tudo vai dar certo!,positivo
860560873269669890,@diegogc @pabloprime @arkyuu @Mundo_Freak Editei o post :),positivo
